,Unnamed: 0,Rooms,Residential complex,City,District,Address,Apartment area,Price,Price/m2,Year,Commissioned/not commissioned,Housing class,Material
337,337,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.96 м²,28 421 040,474 000,2026,Не сдан,Комфорт,Unknown
338,338,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.93 м²,28 406 820,474 000,2026,Не сдан,Комфорт,Unknown
339,339,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,57.22 м²,26 263 980,459 000,2026,Не сдан,Комфорт,Unknown
340,340,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,44.47 м²,21 034 310,473 000,2026,Не сдан,Комфорт,Unknown
341,341,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.32 м²,18 771 960,503 000,2026,Не сдан,Комфорт,Unknown
342,342,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,88.8 м²,38 805 600,437 000,2026,Не сдан,Комфорт,Unknown
343,343,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,73.13 м²,32 542 850,445 000,2026,Не сдан,Комфорт,Unknown
344,344,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.86 м²,32 524 740,459 000,2026,Не сдан,Комфорт,Unknown
345,345,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,81.06 м²,34 612 620,427 000,2026,Не сдан,Комфорт,Unknown
346,346,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.33 м²,34 573 740,478 000,2026,Не сдан,Комфорт,Unknown
347,347,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.74 м²,22 411 400,610 000,2026,Не сдан,Комфорт,Unknown
348,348,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.26 м²,35 956 480,448 000,2026,Не сдан,Комфорт,Unknown
349,349,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.33 м²,34 573 740,478 000,2026,Не сдан,Комфорт,Unknown
350,350,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.86 м²,32 524 740,459 000,2026,Не сдан,Комфорт,Unknown
351,351,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.97 м²,21 677 210,493 000,2026,Не сдан,Комфорт,Unknown
352,352,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.74 м²,19 215 020,523 000,2026,Не сдан,Комфорт,Unknown
353,353,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.26 м²,35 956 480,448 000,2026,Не сдан,Комфорт,Unknown
354,354,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.86 м²,32 524 740,459 000,2026,Не сдан,Комфорт,Unknown
355,355,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.97 м²,25 106 870,571 000,2026,Не сдан,Комфорт,Unknown
356,356,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.33 м²,34 573 740,478 000,2026,Не сдан,Комфорт,Unknown
357,357,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.74 м²,19 215 020,523 000,2026,Не сдан,Комфорт,Unknown
358,358,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,80.26 м²,43 179 880,538 000,2026,Не сдан,Комфорт,Unknown
359,359,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.6 м²,38 759 400,549 000,2026,Не сдан,Комфорт,Unknown
360,360,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.6 м²,32 405 400,459 000,2026,Не сдан,Комфорт,Unknown
361,361,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 728 000,448 000,2026,Не сдан,Комфорт,Unknown
362,362,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,40 930 080,568 000,2026,Не сдан,Комфорт,Unknown
363,363,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 728 000,448 000,2026,Не сдан,Комфорт,Unknown
364,364,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,22 246 700,610 000,2026,Не сдан,Комфорт,Unknown
365,365,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,22 356 540,513 000,2026,Не сдан,Комфорт,Unknown
366,366,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 444 680,478 000,2026,Не сдан,Комфорт,Unknown
367,367,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.6 м²,32 405 400,459 000,2026,Не сдан,Комфорт,Unknown
368,368,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 073 810,523 000,2026,Не сдан,Комфорт,Unknown
369,369,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 444 680,478 000,2026,Не сдан,Комфорт,Unknown
370,370,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,22 356 540,513 000,2026,Не сдан,Комфорт,Unknown
371,371,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 728 000,448 000,2026,Не сдан,Комфорт,Unknown
372,372,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.6 м²,32 758 400,464 000,2026,Не сдан,Комфорт,Unknown
373,373,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,111.29 м²,47 965 990,431 000,2026,Не сдан,Комфорт,Unknown
374,374,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 256 160,528 000,2026,Не сдан,Комфорт,Unknown
375,375,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 804 980,483 000,2026,Не сдан,Комфорт,Unknown
376,376,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,42 905 500,538 000,2026,Не сдан,Комфорт,Unknown
377,377,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,25 102 080,576 000,2026,Не сдан,Комфорт,Unknown
378,378,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,21 702 840,498 000,2026,Не сдан,Комфорт,Unknown
379,379,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 256 160,528 000,2026,Не сдан,Комфорт,Unknown
380,380,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.57 м²,39 095 780,554 000,2026,Не сдан,Комфорт,Unknown
381,381,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.57 м²,32 744 480,464 000,2026,Не сдан,Комфорт,Unknown
382,382,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 804 980,483 000,2026,Не сдан,Комфорт,Unknown
383,383,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,21 702 840,498 000,2026,Не сдан,Комфорт,Unknown
384,384,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 728 000,448 000,2026,Не сдан,Комфорт,Unknown
385,385,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,41 290 380,573 000,2026,Не сдан,Комфорт,Unknown
386,386,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 728 000,448 000,2026,Не сдан,Комфорт,Unknown
387,387,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.57 м²,32 744 480,464 000,2026,Не сдан,Комфорт,Unknown
388,388,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 256 160,528 000,2026,Не сдан,Комфорт,Unknown
389,389,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 256 160,528 000,2026,Не сдан,Комфорт,Unknown
390,390,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,22 574 440,518 000,2026,Не сдан,Комфорт,Unknown
391,391,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 804 980,483 000,2026,Не сдан,Комфорт,Unknown
392,392,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 728 000,448 000,2026,Не сдан,Комфорт,Unknown
393,393,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,22 356 540,513 000,2026,Не сдан,Комфорт,Unknown
394,394,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 073 810,523 000,2026,Не сдан,Комфорт,Unknown
395,395,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 444 680,478 000,2026,Не сдан,Комфорт,Unknown
396,396,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.57 м²,32 391 630,459 000,2026,Не сдан,Комфорт,Unknown
397,397,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,70.57 м²,32 391 630,459 000,2026,Не сдан,Комфорт,Unknown
398,398,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,43.58 м²,21 484 940,493 000,2026,Не сдан,Комфорт,Unknown
399,399,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,36.47 м²,19 073 810,523 000,2026,Не сдан,Комфорт,Unknown
400,400,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 329 250,443 000,2026,Не сдан,Комфорт,Unknown
401,401,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,38.39 м²,19 233 390,501 000,2026,Не сдан,Комфорт,Unknown
402,402,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,72.06 м²,34 444 680,478 000,2026,Не сдан,Комфорт,Unknown
403,403,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,79.75 м²,35 329 250,443 000,2026,Не сдан,Комфорт,Unknown
404,404,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,118.5 м²,50 599 500,427 000,2026,Не сдан,Комфорт,Unknown
405,405,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.59 м²,40 494 680,452 000,2026,Не сдан,Комфорт,Unknown
406,406,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.77 м²,29 066 920,596 000,2026,Не сдан,Комфорт,Unknown
407,407,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,117.37 м²,50 351 730,429 000,2026,Не сдан,Комфорт,Unknown
408,408,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.48 м²,51 833 600,445 000,2026,Не сдан,Комфорт,Unknown
409,409,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.59 м²,40 494 680,452 000,2026,Не сдан,Комфорт,Unknown
410,410,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.88 м²,19 735 480,521 000,2026,Не сдан,Комфорт,Unknown
411,411,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.48 м²,58 822 400,505 000,2026,Не сдан,Комфорт,Unknown
412,412,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.77 м²,24 287 460,498 000,2026,Не сдан,Комфорт,Unknown
413,413,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.59 м²,48 557 780,542 000,2026,Не сдан,Комфорт,Unknown
414,414,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.88 м²,23 031 040,608 000,2026,Не сдан,Комфорт,Unknown
415,415,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.48 м²,51 833 600,445 000,2026,Не сдан,Комфорт,Unknown
416,416,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.4 м²,40 408 800,452 000,2026,Не сдан,Комфорт,Unknown
417,417,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.77 м²,24 287 460,498 000,2026,Не сдан,Комфорт,Unknown
418,418,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.41 м²,51 802 450,445 000,2026,Не сдан,Комфорт,Unknown
419,419,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.4 м²,40 408 800,452 000,2026,Не сдан,Комфорт,Unknown
420,420,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.4 м²,40 408 800,452 000,2026,Не сдан,Комфорт,Unknown
421,421,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.67 м²,24 237 660,498 000,2026,Не сдан,Комфорт,Unknown
422,422,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.4 м²,39 961 800,447 000,2026,Не сдан,Комфорт,Unknown
423,423,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.67 м²,28 033 920,576 000,2026,Не сдан,Комфорт,Unknown
424,424,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.41 м²,51 802 450,445 000,2026,Не сдан,Комфорт,Unknown
425,425,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.77 м²,22 775 310,603 000,2026,Не сдан,Комфорт,Unknown
426,426,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.41 м²,51 220 400,440 000,2026,Не сдан,Комфорт,Unknown
427,427,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.67 м²,23 994 310,493 000,2026,Не сдан,Комфорт,Unknown
428,428,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,48.67 м²,23 994 310,493 000,2026,Не сдан,Комфорт,Unknown
429,429,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,37.77 м²,19 489 320,516 000,2026,Не сдан,Комфорт,Unknown
430,430,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.4 м²,39 961 800,447 000,2026,Не сдан,Комфорт,Unknown
431,431,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,68.44 м²,52 014 400,760 000,2026,Не сдан,Комфорт,Unknown
432,432,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,116.41 м²,51 220 400,440 000,2026,Не сдан,Комфорт,Unknown
433,433,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.3 м²,41 716 200,554 000,2026,Не сдан,Комфорт,Unknown
434,434,4-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,110.13 м²,49 778 760,452 000,2026,Не сдан,Комфорт,Unknown
435,435,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,81.8 м²,61 350 000,750 000,2026,Не сдан,Комфорт,Unknown
436,436,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,160.69 м²,112 483 000,700 000,2026,Не сдан,Комфорт,Unknown
437,437,2-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,59.48 м²,34 022 560,572 000,2026,Не сдан,Комфорт,Unknown
438,438,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,89.54 м²,39 934 840,446 000,2026,Не сдан,Комфорт,Unknown
439,439,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,78.5 м²,57 305 000,730 000,2026,Не сдан,Комфорт,Unknown
440,440,1-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,87.72 м²,68 421 600,780 000,2026,Не сдан,Комфорт,Unknown
441,441,3-комнатной,Jetisu Kerbez Comfort,г. Астана,ул. Улы дала,Unknown,75.3 м²,34 939 200,464 000,2026,Не сдан,Комфорт,Unknown
442,442,2-комнатной,Abyroi,г. Астана,ул. Т. Рыскулова,Unknown,45.24 м²,25 470 120,563 000,2026,Не сдан,Комфорт,Unknown
444,444,1-комнатной,Arena Unity,г. Астана,ул. Туран 57/7,Unknown,40.57 м²,23 246 610,573 000,2026,Не сдан,Комфорт,Unknown
446,446,4-комнатной,GreenLine.Flora,г. Астана,Есильский район,ул. Е 900 4,142.4 м²,106 000 000,744 382,2024,Сдан,Бизнес,Unknown
447,447,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,95.84 м²,60 379 200,630 000,2025,Не сдан,Комфорт,Unknown
448,448,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,89.12 м²,57 036 800,640 000,2025,Не сдан,Комфорт,Unknown
449,449,1-комнатной,Aisar,г. Астана,Есильский район,ул. Кабанбай батыра 6,39.4 м²,20 645 600,524 000,2025,Не сдан,Комфорт,Кирпичные
450,450,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
451,451,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
452,452,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,62.97 м²,23 928 600,380 000,2025,Не сдан,Эконом,Unknown
453,453,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.03 м²,23 374 490,383 000,2025,Не сдан,Эконом,Unknown
454,454,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
455,455,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.03 м²,23 374 490,383 000,2025,Не сдан,Эконом,Unknown
456,456,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
457,457,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.45 м²,22 828 800,384 000,2025,Не сдан,Эконом,Unknown
458,458,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,16 809 100,407 000,2025,Не сдан,Эконом,Unknown
459,459,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.45 м²,22 531 550,379 000,2025,Не сдан,Эконом,Unknown
460,460,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,15 668 160,456 000,2025,Не сдан,Эконом,Unknown
461,461,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,62.97 м²,23 613 750,375 000,2025,Не сдан,Эконом,Unknown
462,462,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.03 м²,23 069 340,378 000,2025,Не сдан,Эконом,Unknown
463,463,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,16 809 100,407 000,2025,Не сдан,Эконом,Unknown
464,464,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 360 070,387 000,2025,Не сдан,Эконом,Unknown
465,465,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,85.12 м²,35 409 920,416 000,2025,Не сдан,Эконом,Unknown
466,466,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 200 600,460 000,2025,Не сдан,Эконом,Unknown
467,467,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 439 200,432 000,2025,Не сдан,Эконом,Unknown
468,468,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,81.78 м²,34 102 260,417 000,2025,Не сдан,Эконом,Unknown
469,469,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 989 750,475 000,2025,Не сдан,Эконом,Unknown
470,470,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.6 м²,24 985 000,475 000,2025,Не сдан,Эконом,Unknown
471,471,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 443 520,432 000,2025,Не сдан,Эконом,Unknown
472,472,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 443 520,432 000,2025,Не сдан,Эконом,Unknown
473,473,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 439 200,432 000,2025,Не сдан,Эконом,Unknown
474,474,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 989 750,475 000,2025,Не сдан,Эконом,Unknown
475,475,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.6 м²,24 985 000,475 000,2025,Не сдан,Эконом,Unknown
476,476,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,44 030 700,522 000,2025,Не сдан,Эконом,Unknown
477,477,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 443 520,432 000,2025,Не сдан,Эконом,Unknown
478,478,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 439 200,432 000,2025,Не сдан,Эконом,Unknown
479,479,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,29 408 990,559 000,2025,Не сдан,Эконом,Unknown
480,480,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.6 м²,24 985 000,475 000,2025,Не сдан,Эконом,Unknown
481,481,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,44 035 920,522 000,2025,Не сдан,Эконом,Unknown
482,482,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 439 200,432 000,2025,Не сдан,Эконом,Unknown
483,483,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 989 750,475 000,2025,Не сдан,Эконом,Unknown
484,484,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 989 750,475 000,2025,Не сдан,Эконом,Unknown
485,485,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 439 200,432 000,2025,Не сдан,Эконом,Unknown
486,486,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 443 520,432 000,2025,Не сдан,Эконом,Unknown
487,487,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 989 750,475 000,2025,Не сдан,Эконом,Unknown
488,488,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.6 м²,24 985 000,475 000,2025,Не сдан,Эконом,Unknown
489,489,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 989 750,475 000,2025,Не сдан,Эконом,Unknown
490,490,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 443 520,432 000,2025,Не сдан,Эконом,Unknown
491,491,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 439 200,432 000,2025,Не сдан,Эконом,Unknown
492,492,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.6 м²,24 985 000,475 000,2025,Не сдан,Эконом,Unknown
493,493,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.6 м²,24 722 000,470 000,2025,Не сдан,Эконом,Unknown
494,494,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 726 700,470 000,2025,Не сдан,Эконом,Unknown
495,495,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 443 520,432 000,2025,Не сдан,Эконом,Unknown
496,496,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,36 017 450,427 000,2025,Не сдан,Эконом,Unknown
497,497,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.36 м²,36 021 720,427 000,2025,Не сдан,Эконом,Unknown
498,498,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.7 м²,26 984 400,452 000,2025,Не сдан,Эконом,Unknown
499,499,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
500,500,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,56.14 м²,25 655 980,457 000,2025,Не сдан,Эконом,Unknown
501,501,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.76 м²,19 836 000,475 000,2025,Не сдан,Эконом,Unknown
502,502,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,48.46 м²,22 533 900,465 000,2025,Не сдан,Эконом,Unknown
503,503,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
504,504,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,26 266 800,472 000,2025,Не сдан,Эконом,Unknown
505,505,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 315 400,490 000,2025,Не сдан,Эконом,Unknown
506,506,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,36 380 710,431 000,2025,Не сдан,Эконом,Unknown
507,507,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 935 920,522 000,2025,Не сдан,Эконом,Unknown
508,508,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
509,509,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
510,510,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,23 798 040,574 000,2025,Не сдан,Эконом,Unknown
511,511,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,26 266 800,472 000,2025,Не сдан,Эконом,Unknown
